873174,MPK Autobusy,149,13:19:00,13:21:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873214,MPK Autobusy,149,14:37:00,14:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873217,MPK Autobusy,149,15:13:00,15:16:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873257,MPK Autobusy,149,16:39:00,16:43:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873260,MPK Autobusy,149,17:14:00,17:17:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873300,MPK Autobusy,149,18:30:00,18:33:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873303,MPK Autobusy,149,19:04:00,19:06:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873343,MPK Autobusy,149,20:19:00,20:22:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873346,MPK Autobusy,149,21:00:00,21:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873386,MPK Autobusy,149,22:07:00,22:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873389,MPK Autobusy,149,22:45:00,22:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873410,MPK Autobusy,149,03:58:00,04:00:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873450,MPK Autobusy,149,05:10:00,05:13:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873453,MPK Autobusy,149,05:49:00,05:51:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873493,MPK Autobusy,149,07:24:00,07:27:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873496,MPK Autobusy,149,07:46:00,07:48:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873536,MPK Autobusy,149,09:25:00,09:28:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873539,MPK Autobusy,149,09:39:00,09:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873579,MPK Autobusy,149,11:23:00,11:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873582,MPK Autobusy,149,11:39:00,11:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873622,MPK Autobusy,149,13:23:00,13:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873625,MPK Autobusy,149,13:44:00,13:46:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873665,MPK Autobusy,149,15:07:00,15:11:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873668,MPK Autobusy,149,15:43:00,15:46:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873708,MPK Autobusy,149,17:08:00,17:11:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873711,MPK Autobusy,149,17:44:00,17:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873751,MPK Autobusy,149,19:00:00,19:03:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873754,MPK Autobusy,149,19:34:00,19:36:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873794,MPK Autobusy,149,20:42:00,20:45:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873797,MPK Autobusy,149,21:30:00,21:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873837,MPK Autobusy,149,22:37:00,22:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873859,MPK Autobusy,149,05:43:00,05:46:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873862,MPK Autobusy,149,06:21:00,06:23:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873902,MPK Autobusy,149,07:54:00,07:57:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873905,MPK Autobusy,149,08:09:00,08:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873945,MPK Autobusy,149,09:53:00,09:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873948,MPK Autobusy,149,10:09:00,10:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873988,MPK Autobusy,149,11:53:00,11:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873991,MPK Autobusy,149,12:09:00,12:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874031,MPK Autobusy,149,13:53:00,13:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874034,MPK Autobusy,149,14:14:00,14:17:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874074,MPK Autobusy,149,15:37:00,15:41:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874077,MPK Autobusy,149,16:13:00,16:16:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874117,MPK Autobusy,149,17:37:00,17:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874120,MPK Autobusy,149,18:04:00,18:06:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874160,MPK Autobusy,149,19:30:00,19:33:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874163,MPK Autobusy,149,19:58:00,20:00:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874203,MPK Autobusy,149,21:07:00,21:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874206,MPK Autobusy,149,22:00:00,22:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874246,MPK Autobusy,149,23:06:00,23:07:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874249,MPK Autobusy,149,05:11:00,05:13:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874289,MPK Autobusy,149,06:17:00,06:20:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874292,MPK Autobusy,149,06:51:00,06:53:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874332,MPK Autobusy,149,08:22:00,08:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874335,MPK Autobusy,149,08:40:00,08:42:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874375,MPK Autobusy,149,10:23:00,10:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874378,MPK Autobusy,149,10:39:00,10:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874418,MPK Autobusy,149,12:23:00,12:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874421,MPK Autobusy,149,12:39:00,12:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874461,MPK Autobusy,149,14:17:00,14:20:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874464,MPK Autobusy,149,14:44:00,14:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874504,MPK Autobusy,149,16:07:00,16:11:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874507,MPK Autobusy,149,16:43:00,16:46:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874547,MPK Autobusy,149,18:07:00,18:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874550,MPK Autobusy,149,18:34:00,18:36:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874590,MPK Autobusy,149,19:52:00,19:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874593,MPK Autobusy,149,20:30:00,20:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874633,MPK Autobusy,149,21:37:00,21:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874636,MPK Autobusy,149,22:30:00,22:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874676,MPK Autobusy,149,06:52:00,06:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874679,MPK Autobusy,149,07:16:00,07:18:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874719,MPK Autobusy,149,08:52:00,08:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874722,MPK Autobusy,149,09:10:00,09:12:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874762,MPK Autobusy,149,10:53:00,10:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874765,MPK Autobusy,149,11:09:00,11:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874805,MPK Autobusy,149,12:53:00,12:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874808,MPK Autobusy,149,13:19:00,13:21:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874848,MPK Autobusy,149,14:37:00,14:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874851,MPK Autobusy,149,15:13:00,15:16:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874891,MPK Autobusy,149,16:39:00,16:43:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874894,MPK Autobusy,149,17:14:00,17:17:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874934,MPK Autobusy,149,18:30:00,18:33:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874937,MPK Autobusy,149,19:04:00,19:06:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
874977,MPK Autobusy,149,20:19:00,20:22:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
874980,MPK Autobusy,149,21:00:00,21:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
875020,MPK Autobusy,149,22:07:00,22:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
875023,MPK Autobusy,149,22:45:00,22:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
